time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
1,mean_surface_net_long_wave_radiation_flux_max,5.657642484812939,-1.5614479511844541,-2.3796885492876516,-1.2213296747420153,-0.049654323868312984,-1.1733056984072514,0.7552470386061844,0.6341904624842973,-1.0705527966054027,-0.6087320124843824,-0.5260872791845178,-0.42456453020970253,0.4654638809199485
2,mean_surface_net_long_wave_radiation_flux_max,5.721369645955878,-2.0772491848412513,-2.155557403318732,-1.6969974881615344,0.043833616881014954,-1.1830776447241527,-0.38664963264730334,-0.30765903470964756,-0.27647634460461074,-0.4128783142837885,-0.6483936665651366,0.583682058583475,-0.12543270966099776
3,mean_surface_net_long_wave_radiation_flux_max,5.980033999111462,-1.5162173737086435,-1.8753405034556825,-1.4734798636849402,-0.4863466262966851,-0.7465525527810756,-0.28068999335357064,-0.3559683842602208,0.33679307601941294,0.3370005646189151,0.6784640726759109,0.3058117484299918,0.18531090058414934
4,mean_surface_net_long_wave_radiation_flux_max,5.973868902398765,-1.693422041991811,-2.276457950080821,-1.1983912144231108,-0.45262365559241463,-0.29326228546103456,-0.470633738158035,-1.0368785758094534,0.9847145373385962,-0.018371337365198123,0.39305315653092326,0.219192525755497,-0.186625864723865
5,mean_surface_net_long_wave_radiation_flux_max,5.724216105103844,-1.5253456269285162,-2.1939714576724643,-0.6432539260080394,0.5615840927801352,-0.2297161215197727,0.04900482052398081,1.25805535404483,-0.3426000397271028,0.916518137042962,0.4459881388361971,-0.2893173119098604,-0.5051280233193515
6,mean_surface_net_long_wave_radiation_flux_max,5.989989710387865,-1.4964711550553598,-1.1916797734075844,-0.41625452600559093,0.44293665513834307,1.1125346618278893,0.2702567813649004,-0.19926175320815354,0.4491331051781094,-0.26459805263816144,0.0047878216452874964,-0.6478857452937485,0.10737072041701565
7,mean_surface_net_long_wave_radiation_flux_max,5.5466500819458116,-1.1430583155141556,-0.1186465319628548,0.3551416169668983,0.19556504182676926,1.9541292307666602,-0.11023801205446125,-0.0958309975004316,0.48784393349726135,0.21463954572677385,-0.45151759924262974,-0.3512270893173746,0.08826651020809653
8,mean_surface_net_long_wave_radiation_flux_max,5.219229642377382,-0.8925368219211343,0.630272798106087,1.0000138857848582,-0.20407982527044288,1.7692479888427526,-0.24728165003348476,0.297688280075128,0.3159874936430717,0.16426301677504215,-0.5016227540374153,0.0885523054039161,0.04215708451116521
9,mean_surface_net_long_wave_radiation_flux_max,4.850247184789316,-0.3407081007732433,1.3263725363641268,1.4237773107985914,-0.11995964599310019,1.2221838982570508,0.026644932890367314,0.28754171890325364,-0.35275441650516787,0.14038330709067287,0.2936245264678399,0.3654239953077342,0.3212693080085525
10,mean_surface_net_long_wave_radiation_flux_max,4.576599378399398,-0.39362927919472185,1.4336789030560475,1.908488662137243,-0.33725940988145553,0.5305785670333031,0.2295692154794845,0.559840629170594,-0.5749822160017138,-0.19137268771772317,0.15243706883636002,0.5927057708219348,-0.17887609944343846
11,mean_surface_net_long_wave_radiation_flux_max,4.095359854283277,0.2680289224837517,1.911618173317011,1.992463883580852,-0.5948287956054387,0.2625349460103119,0.0757753081185852,-0.2907905286688198,-0.5068113169713374,-0.3165976546956893,0.2735817613682212,0.047706631240737665,-0.13618708282505773
12,mean_surface_net_long_wave_radiation_flux_max,3.526040979956287,0.6847248816540094,2.0738839915384784,1.6921102968387713,-0.7999249994544704,-0.48104821379023166,0.05328017697470483,-0.40827043146426967,-0.4298594968057349,-0.5539351617873193,0.5555016307288452,-0.3397648353306827,-0.16580279147655239
13,mean_surface_net_long_wave_radiation_flux_max,2.9601477911232705,0.5930179201664528,2.4478193748473434,1.4320422801628092,-0.20446837318853806,-0.9908967710302979,-0.09966324403355431,-0.5650542274414279,0.19677550357176685,-0.1647217550043207,-0.2904951597037769,-0.038130593764315525,-0.39819032760200795
14,mean_surface_net_long_wave_radiation_flux_max,2.7779762561565464,0.552519668688272,2.7661724586832475,1.006626268666872,0.0824192205537782,-1.3854299469910127,-0.3470777483795424,-0.19327114066401055,-0.029649299139671684,0.30831716780589824,-0.4653705617314667,-0.5020592396725071,-0.3839539833867269
15,mean_surface_net_long_wave_radiation_flux_max,2.2428459165507673,1.3440287828145858,2.3241213937731553,0.44600104029218335,0.682099031021945,-1.0866143174158143,-0.3626859615935729,-0.011966317749906547,0.18753420961881012,0.41622843769657936,-0.011754480094450319,0.18557740263048111,0.4670923932568446
