lon_east,lon_west,lat_south,lat_north,timestep
344.373688,352.373688,48.618912,56.618912,30
344.768616,352.768616,49.027959,57.027959,31
345.163544,353.163544,49.437007,57.437007,32
345.558472,353.558472,49.846054,57.846054,33
345.960317,353.960317,50.247286,58.247286,34
346.362163,354.362163,50.648519,58.648519,35
346.764008,354.764008,51.049751,59.049751,36
347.028758,355.028758,51.521436,59.521436,37
347.293508,355.293508,51.993121,59.993121,38
347.558258,355.558258,52.464806,60.464806,39
347.824015,355.824015,52.940739,60.940739,40
348.089773,356.089773,53.416672,61.416672,41
348.35553,356.35553,53.892605,61.892605,42
348.289917,356.289917,54.519005,62.519005,43
348.224304,356.224304,55.145405,63.145405,44
348.158691,356.158691,55.771805,63.771805,45
347.804128,355.804128,56.447004,64.447004,46
347.449564,355.449564,57.122202,65.122202,47
347.095001,355.095001,57.797401,65.797401,48
346.837311,354.837311,58.264384,66.264384,49
346.57962,354.57962,58.731366,66.731366,50
346.32193,354.32193,59.198349,67.198349,51
345.995728,353.995728,59.517342,67.517342,52
345.669525,353.669525,59.836334,67.836334,53
345.343323,353.343323,60.155327,68.155327,54
345.123688,353.123688,60.531532,68.531532,55
344.904053,352.904053,60.907738,68.907738,56
344.684418,352.684418,61.283943,69.283943,57
344.634064,352.634064,61.625903,69.625903,58
344.58371,352.58371,61.967862,69.967862,59
344.533356,352.533356,62.309822,70.309822,60
344.28833,352.28833,62.53997,70.53997,61
344.043305,352.043305,62.770119,70.770119,62
