lon_east,lon_west,lat_south,lat_north,timestep
344.960744,352.960744,57.245088,65.245088,62
346.864746,354.864746,57.678608,65.678608,63
348.662242,356.662242,58.067633,66.067633,64
350.459737,358.459737,58.456659,66.456659,65
352.257233,0.257233,58.845684,66.845684,66
354.567138,2.567138,59.022368,67.022368,67
356.877042,4.877042,59.199052,67.199052,68
359.186947,7.186947,59.375736,67.375736,69
1.465715,9.465715,59.380862,67.380862,70
3.744484,11.744484,59.385987,67.385987,71
6.023252,14.023252,59.391113,67.391113,72
8.31451,16.31451,59.3305,67.3305,73
10.605768,18.605768,59.269887,67.269887,74
12.897026,20.897026,59.209274,67.209274,75
15.197782,23.197782,58.956605,66.956605,76
17.498539,25.498539,58.703936,66.703936,77
19.799295,27.799295,58.451267,66.451267,78
21.37942,29.37942,58.193976,66.193976,79
22.959546,30.959546,57.936685,65.936685,80
24.539671,32.539671,57.679394,65.679394,81
25.829161,33.829161,57.518432,65.518432,82
27.118652,35.118652,57.357469,65.357469,83
28.408142,36.408142,57.196507,65.196507,84
29.438309,37.438309,57.213668,65.213668,85
30.468475,38.468475,57.230829,65.230829,86
31.498642,39.498642,57.24799,65.24799,87
32.598437,40.598437,57.122415,65.122415,88
33.698232,41.698232,56.99684,64.99684,89
34.798027,42.798027,56.871265,64.871265,90
35.81636,43.81636,56.592272,64.592272,91
36.834694,44.834694,56.313279,64.313279,92
37.853027,45.853027,56.034286,64.034286,93
38.689692,46.689692,55.688617,63.688617,94
39.526357,47.526357,55.342949,63.342949,95
40.363022,48.363022,54.99728,62.99728,96
