lon_east,lon_west,lat_south,lat_north,timestep
345.285268,353.285268,53.318535,61.318535,34
346.987498,354.987498,53.813564,61.813564,35
348.689728,356.689728,54.308594,62.308594,36
350.433156,358.433156,54.420185,62.420185,37
352.176585,0.176585,54.531777,62.531777,38
353.920013,1.920013,54.643368,62.643368,39
355.526152,3.526152,54.539052,62.539052,40
357.132292,5.132292,54.434737,62.434737,41
358.738431,6.738431,54.330421,62.330421,42
0.214412,8.214412,54.45898,62.45898,43
1.690392,9.690392,54.58754,62.58754,44
3.166373,11.166373,54.716099,62.716099,45
4.197685,12.197685,54.951611,62.951611,46
5.228996,13.228996,55.187122,63.187122,47
6.260308,14.260308,55.422634,63.422634,48
6.982339,14.982339,55.699965,63.699965,49
7.704369,15.704369,55.977296,63.977296,50
8.4264,16.4264,56.254627,64.254627,51
9.422609,17.422609,56.354973,64.354973,52
10.418818,18.418818,56.455318,64.455318,53
11.415027,19.415027,56.555664,64.555664,54
12.408485,20.408485,56.458763,64.458763,55
13.401943,21.401943,56.361862,64.361862,56
14.395401,22.395401,56.264961,64.264961,57
14.931775,22.931775,56.221203,64.221203,58
15.468148,23.468148,56.177444,64.177444,59
16.004522,24.004522,56.133686,64.133686,60
16.635575,24.635575,56.056063,64.056063,61
17.266627,25.266627,55.978441,63.978441,62
17.89768,25.89768,55.900818,63.900818,63
18.293037,26.293037,55.857079,63.857079,64
18.688395,26.688395,55.813339,63.813339,65
19.083752,27.083752,55.7696,63.7696,66
19.108848,27.108848,55.718545,63.718545,67
19.133943,27.133943,55.667491,63.667491,68
19.159039,27.159039,55.616436,63.616436,69
19.162993,27.162993,55.614863,63.614863,70
19.166948,27.166948,55.61329,63.61329,71
19.170902,27.170902,55.611717,63.611717,72
19.240178,27.240178,55.550892,63.550892,73
19.309453,27.309453,55.490066,63.490066,74
19.378729,27.378729,55.429241,63.429241,75
19.508941,27.508941,55.287015,63.287015,76
19.639153,27.639153,55.144789,63.144789,77
19.769365,27.769365,55.002563,63.002563,78
19.9843,27.9843,54.848573,62.848573,79
20.199236,28.199236,54.694582,62.694582,80
20.414171,28.414171,54.540592,62.540592,81
20.723534,28.723534,54.318333,62.318333,82
21.032897,29.032897,54.096073,62.096073,83
21.34226,29.34226,53.873814,61.873814,84
21.812649,29.812649,53.736541,61.736541,85
22.283037,30.283037,53.599267,61.599267,86
22.753426,30.753426,53.461994,61.461994,87
23.484968,31.484968,53.340224,61.340224,88
24.216511,32.216511,53.218454,61.218454,89
24.948053,32.948053,53.096684,61.096684,90
25.784462,33.784462,52.960732,60.960732,91
26.62087,34.62087,52.82478,60.82478,92
27.457279,35.457279,52.688828,60.688828,93
28.374318,36.374318,52.561547,60.561547,94
29.291358,37.291358,52.434265,60.434265,95
30.208397,38.208397,52.306984,60.306984,96
30.669285,38.669285,52.084534,60.084534,97
31.130173,39.130173,51.862083,59.862083,98
31.591061,39.591061,51.639633,59.639633,99
32.207066,40.207066,51.487335,59.487335,100
32.82307,40.82307,51.335037,59.335037,101
33.439075,41.439075,51.182739,59.182739,102
34.379899,42.379899,51.355152,59.355152,103
35.320723,43.320723,51.527565,59.527565,104
36.261547,44.261547,51.699978,59.699978,105
36.762932,44.762932,51.662192,59.662192,106
37.264316,45.264316,51.624406,59.624406,107
37.765701,45.765701,51.58662,59.58662,108
37.98843,45.98843,51.336379,59.336379,109
38.211158,46.211158,51.086137,59.086137,110
38.433887,46.433887,50.835896,58.835896,111
38.857845,46.857845,50.807541,58.807541,112
39.281803,47.281803,50.779187,58.779187,113
39.705761,47.705761,50.750832,58.750832,114
40.249503,48.249503,50.924776,58.924776,115
40.793245,48.793245,51.098719,59.098719,116
41.336987,49.336987,51.272663,59.272663,117
41.87846,49.87846,51.535033,59.535033,118
42.419934,50.419934,51.797402,59.797402,119
42.961407,50.961407,52.059772,60.059772,120
42.945081,50.945081,51.632197,59.632197,121
42.928756,50.928756,51.204621,59.204621,122
42.91243,50.91243,50.777046,58.777046,123
42.836809,50.836809,49.798107,57.798107,124
42.761187,50.761187,48.819168,56.819168,125
42.685566,50.685566,47.840229,55.840229,126
