lon_east,lon_west,lat_south,lat_north,timestep
344.56366,352.56366,56.290932,64.290932,63
345.405843,353.405843,56.204371,64.204371,64
346.248027,354.248027,56.117811,64.117811,65
347.09021,355.09021,56.03125,64.03125,66
348.034231,356.034231,55.981623,63.981623,67
348.978251,356.978251,55.931997,63.931997,68
349.922272,357.922272,55.88237,63.88237,69
350.880615,358.880615,55.882767,63.882767,70
351.838959,359.838959,55.883163,63.883163,71
352.797302,0.797302,55.88356,63.88356,72
353.666728,1.666728,55.813997,63.813997,73
354.536153,2.536153,55.744433,63.744433,74
355.405579,3.405579,55.67487,63.67487,75
356.18973,4.18973,55.580685,63.580685,76
356.973881,4.973881,55.4865,63.4865,77
357.758032,5.758032,55.392315,63.392315,78
358.434361,6.434361,55.315843,63.315843,79
359.110691,7.110691,55.239371,63.239371,80
359.78702,7.78702,55.162899,63.162899,81
0.598369,8.598369,55.105551,63.105551,82
1.409718,9.409718,55.048204,63.048204,83
2.221067,10.221067,54.990856,62.990856,84
3.003871,11.003871,54.870046,62.870046,85
3.786674,11.786674,54.749236,62.749236,86
4.569478,12.569478,54.628426,62.628426,87
5.397138,13.397138,54.518678,62.518678,88
6.224799,14.224799,54.408931,62.408931,89
7.052459,15.052459,54.299183,62.299183,90
8.073296,16.073296,54.257131,62.257131,91
9.094134,17.094134,54.215079,62.215079,92
10.114971,18.114971,54.173027,62.173027,93
11.010548,19.010548,54.069928,62.069928,94
11.906125,19.906125,53.96683,61.96683,95
12.801702,20.801702,53.863731,61.863731,96
13.664051,21.664051,53.817347,61.817347,97
14.526401,22.526401,53.770963,61.770963,98
15.38875,23.38875,53.724579,61.724579,99
16.124919,24.124919,53.761246,61.761246,100
16.861089,24.861089,53.797912,61.797912,101
17.597258,25.597258,53.834579,61.834579,102
18.524805,26.524805,53.960562,61.960562,103
19.452353,27.452353,54.086545,62.086545,104
20.3799,28.3799,54.212528,62.212528,105
21.189194,29.189194,54.225665,62.225665,106
21.998487,29.998487,54.238801,62.238801,107
22.807781,30.807781,54.251938,62.251938,108
23.704662,31.704662,54.270161,62.270161,109
24.601544,32.601544,54.288383,62.288383,110
25.498425,33.498425,54.306606,62.306606,111
26.50228,34.50228,54.437849,62.437849,112
27.506136,35.506136,54.569093,62.569093,113
28.509991,36.509991,54.700336,62.700336,114
29.37772,37.37772,54.674383,62.674383,115
30.245449,38.245449,54.648431,62.648431,116
31.113178,39.113178,54.622478,62.622478,117
31.865728,39.865728,54.635732,62.635732,118
32.618277,40.618277,54.648985,62.648985,119
33.370827,41.370827,54.662239,62.662239,120
34.126391,42.126391,54.753428,62.753428,121
34.881956,42.881956,54.844617,62.844617,122
35.63752,43.63752,54.935806,62.935806,123
36.371683,44.371683,54.977168,62.977168,124
37.105845,45.105845,55.018529,63.018529,125
37.840008,45.840008,55.059891,63.059891,126
