lon_east,lon_west,lat_south,lat_north,timestep
344.410583,352.410583,56.326959,64.326959,94
345.806946,353.806946,56.487929,64.487929,95
347.203308,355.203308,56.648899,64.648899,96
347.947347,355.947347,56.636621,64.636621,97
348.691386,356.691386,56.624342,64.624342,98
349.435425,357.435425,56.612064,64.612064,99
350.495372,358.495372,56.701245,64.701245,100
351.555318,359.555318,56.790427,64.790427,101
352.615265,0.615265,56.879608,64.879608,102
353.089132,1.089132,56.66874,64.66874,103
353.562998,1.562998,56.457873,64.457873,104
354.036865,2.036865,56.247005,64.247005,105
354.843688,2.843688,56.109834,64.109834,106
355.65051,3.65051,55.972662,63.972662,107
356.457333,4.457333,55.835491,63.835491,108
357.330043,5.330043,55.613149,63.613149,109
358.202752,6.202752,55.390807,63.390807,110
359.075462,7.075462,55.168465,63.168465,111
359.815991,7.815991,54.142497,62.142497,112
0.55652,8.55652,53.116529,61.116529,113
1.297049,9.297049,52.090561,60.090561,114
2.367126,10.367126,51.987358,59.987358,115
3.437202,11.437202,51.884155,59.884155,116
4.507279,12.507279,51.780952,59.780952,117
5.736325,13.736325,51.626682,59.626682,118
6.96537,14.96537,51.472412,59.472412,119
8.194416,16.194416,51.318142,59.318142,120
9.09744,17.09744,51.202717,59.202717,121
10.000463,18.000463,51.087292,59.087292,122
10.903487,18.903487,50.971867,58.971867,123
12.623366,20.623366,50.877561,58.877561,124
14.343245,22.343245,50.783256,58.783256,125
16.063124,24.063124,50.68895,58.68895,126
17.130255,25.130255,50.84799,58.84799,127
18.197386,26.197386,51.007029,59.007029,128
19.264517,27.264517,51.166069,59.166069,129
20.322804,28.322804,51.535102,59.535102,130
21.38109,29.38109,51.904134,59.904134,131
22.439377,30.439377,52.273167,60.273167,132
23.47507,31.47507,52.920184,60.920184,133
24.510762,32.510762,53.567201,61.567201,134
25.546455,33.546455,54.214218,62.214218,135
26.116125,34.116125,54.3532,62.3532,136
26.685795,34.685795,54.492183,62.492183,137
27.255465,35.255465,54.631165,62.631165,138
28.042347,36.042347,54.84438,62.84438,139
28.82923,36.82923,55.057594,63.057594,140
29.616112,37.616112,55.270809,63.270809,141
30.760379,38.760379,55.485611,63.485611,142
31.904645,39.904645,55.700413,63.700413,143
33.048912,41.048912,55.915215,63.915215,144
34.536171,42.536171,56.199815,64.199815,145
36.02343,44.02343,56.484416,64.484416,146
37.510689,45.510689,56.769016,64.769016,147
38.845965,46.845965,57.099928,65.099928,148
40.181242,48.181242,57.430841,65.430841,149
41.516518,49.516518,57.761753,65.761753,150
42.434454,50.434454,57.986333,65.986333,151
43.352389,51.352389,58.210913,66.210913,152
44.270325,52.270325,58.435493,66.435493,153
45.27754,53.27754,58.654438,66.654438,154
46.284754,54.284754,58.873382,66.873382,155
47.291969,55.291969,59.092327,67.092327,156
48.128101,56.128101,59.346282,67.346282,157
48.964233,56.964233,59.600236,67.600236,158
49.800365,57.800365,59.854191,67.854191,159
50.63753,58.63753,60.062503,68.062503,160
51.474694,59.474694,60.270814,68.270814,161
52.311859,60.311859,60.479126,68.479126,162
55.816523,63.816523,60.716774,68.716774,163
59.321187,67.321187,60.954422,68.954422,164
62.825851,70.825851,61.19207,69.19207,165
63.834427,71.834427,61.295489,69.295489,166
64.843002,72.843002,61.398908,69.398908,167
65.851578,73.851578,61.502327,69.502327,168
