lon_east,lon_west,lat_north,lat_south,step
"356.270691","348.270691","61.344802","53.344802","13"
"357.513061","349.513061","61.441865","53.441865","14"
"358.755432","350.755432","61.538929","53.538929","15"
"359.714681","351.714681","61.588456","53.588456","16"
"360.67393","352.67393","61.637984","53.637984","17"
"361.633179","353.633179","61.687511","53.687511","18"
"362.895426","354.895426","61.784836","53.784836","19"
"353.667958","345.667958","61.18426","53.18426","11"
"355.02832","347.02832","61.247738","53.247738","12"
"364.157674","356.157674","61.88216","53.88216","20"
"365.419921","357.419921","61.979485","53.979485","21"
"366.831166","358.831166","62.103362","54.103362","22"
"352.307597","344.307597","61.120782","53.120782","10"
"371.569859","363.569859","62.648227","54.648227","26"
"372.52796","364.52796","62.796783","54.796783","27"
"373.236109","365.236109","62.913751","54.913751","28"
"373.944258","365.944258","63.030718","55.030718","29"
"374.652407","366.652407","63.147686","55.147686","30"
"375.640346","367.640346","63.339723","55.339723","31"
"376.628285","368.628285","63.53176","55.53176","32"
"377.616224","369.616224","63.723797","55.723797","33"
"378.772177","370.772177","63.965373","55.965373","34"
"379.928129","371.928129","64.206948","56.206948","35"
"381.084082","373.084082","64.448524","56.448524","36"
"382.048238","374.048238","64.554775","56.554775","37"
"383.012395","375.012395","64.661026","56.661026","38"
"383.976551","375.976551","64.767277","56.767277","39"
"384.649915","376.649915","64.800708","56.800708","40"
"385.323279","377.323279","64.834138","56.834138","41"
"385.996643","377.996643","64.867569","56.867569","42"
"386.449298","378.449298","65.020271","57.020271","43"
"386.901952","378.901952","65.172974","57.172974","44"
"387.354607","379.354607","65.325676","57.325676","45"
"387.718832","379.718832","65.497467","57.497467","46"
"388.083056","380.083056","65.669258","57.669258","47"
"388.447281","380.447281","65.841049","57.841049","48"
"388.923399","380.923399","66.000281","58.000281","49"
"389.399517","381.399517","66.159513","58.159513","50"
"389.875635","381.875635","66.318745","58.318745","51"
"390.261357","382.261357","66.43604","58.43604","52"
"390.647079","382.647079","66.553336","58.553336","53"
"391.032801","383.032801","66.670631","58.670631","54"
"391.179049","383.179049","66.833887","58.833887","55"
"391.325298","383.325298","66.997144","58.997144","56"
"391.471546","383.471546","67.1604","59.1604","57"
"391.461646","383.461646","67.126579","59.126579","58"
"391.451745","383.451745","67.092758","59.092758","59"
"391.441845","383.441845","67.058937","59.058937","60"
"391.895924","383.895924","67.241558","59.241558","61"
"392.350002","384.350002","67.424179","59.424179","62"
"392.804081","384.804081","67.6068","59.6068","63"
"393.053368","385.053368","67.747264","59.747264","64"
"393.302656","385.302656","67.887727","59.887727","65"
"393.551943","385.551943","68.028191","60.028191","66"
"393.892198","385.892198","68.184888","60.184888","67"
"394.232453","386.232453","68.341586","60.341586","68"
"394.572708","386.572708","68.498283","60.498283","69"
"394.689947","386.689947","68.642748","60.642748","70"
"394.807186","386.807186","68.787214","60.787214","71"
"394.924425","386.924425","68.931679","60.931679","72"
"395.236395","387.236395","69.152883","61.152883","73"
"395.548366","387.548366","69.374087","61.374087","74"
"395.860336","387.860336","69.595291","61.595291","75"
"396.351762","388.351762","69.737554","61.737554","76"
"396.843188","388.843188","69.879816","61.879816","77"
"397.334614","389.334614","70.022079","62.022079","78"
"397.451197","389.451197","70.146415","62.146415","79"
"397.567781","389.567781","70.270752","62.270752","80"
"397.684364","389.684364","70.395088","62.395088","81"
"397.705052","389.705052","70.480919","62.480919","82"
"397.725741","389.725741","70.566749","62.566749","83"
"397.746429","389.746429","70.65258","62.65258","84"
"398.255344","390.255344","70.864868","62.864868","85"
"398.764259","390.764259","71.077156","63.077156","86"
"399.273174","391.273174","71.289444","63.289444","87"
"399.635139","391.635139","71.505084","63.505084","88"
"399.997105","391.997105","71.720723","63.720723","89"
"400.35907","392.35907","71.936363","63.936363","90"
"400.547527","392.547527","72.074008","64.074008","91"
