lon_east,lon_west,lat_south,lat_north,timestep
344.756724,352.756724,41.513801,49.513801,44
345.939819,353.939819,41.482292,49.482292,45
347.025217,355.025217,41.59255,49.59255,46
348.110616,356.110616,41.702807,49.702807,47
349.196014,357.196014,41.813065,49.813065,48
350.169972,358.169972,41.830605,49.830605,49
351.143931,359.143931,41.848145,49.848145,50
352.117889,0.117889,41.865685,49.865685,51
353.085205,1.085205,41.714697,49.714697,52
354.05252,2.05252,41.563708,49.563708,53
355.019836,3.019836,41.41272,49.41272,54
355.96078,3.96078,41.203301,49.203301,55
356.901723,4.901723,40.993881,48.993881,56
357.842667,5.842667,40.784462,48.784462,57
358.94313,6.94313,40.444523,48.444523,58
0.043594,8.043594,40.104584,48.104584,59
1.144057,9.144057,39.764645,47.764645,60
1.862375,9.862375,39.616121,47.616121,61
2.580693,10.580693,39.467597,47.467597,62
3.299011,11.299011,39.319073,47.319073,63
3.859329,11.859329,39.132302,47.132302,64
4.419646,12.419646,38.94553,46.94553,65
4.979964,12.979964,38.758759,46.758759,66
5.334126,13.334126,38.563488,46.563488,67
5.688288,13.688288,38.368218,46.368218,68
6.04245,14.04245,38.172947,46.172947,69
6.415987,14.415987,38.004688,46.004688,70
6.789524,14.789524,37.83643,45.83643,71
7.163061,15.163061,37.668171,45.668171,72
7.610149,15.610149,37.507267,45.507267,73
8.057236,16.057236,37.346363,45.346363,74
8.504324,16.504324,37.185459,45.185459,75
8.94951,16.94951,37.068235,45.068235,76
9.394695,17.394695,36.95101,44.95101,77
9.839881,17.839881,36.833786,44.833786,78
10.283611,18.283611,36.729829,44.729829,79
10.727342,18.727342,36.625872,44.625872,80
11.171072,19.171072,36.521915,44.521915,81
11.706652,19.706652,36.448922,44.448922,82
12.242233,20.242233,36.37593,44.37593,83
12.777813,20.777813,36.302937,44.302937,84
13.718366,21.718366,36.129963,44.129963,85
14.658919,22.658919,35.95699,43.95699,86
15.599472,23.599472,35.784016,43.784016,87
16.47849,24.47849,35.723634,43.723634,88
17.357508,25.357508,35.663253,43.663253,89
18.236526,26.236526,35.602871,43.602871,90
18.846461,26.846461,35.685363,43.685363,91
19.456395,27.456395,35.767854,43.767854,92
20.06633,28.06633,35.850346,43.850346,93
20.411442,28.411442,36.132148,44.132148,94
20.756553,28.756553,36.413949,44.413949,95
21.101665,29.101665,36.695751,44.695751,96
21.368183,29.368183,37.079496,45.079496,97
21.6347,29.6347,37.46324,45.46324,98
21.901218,29.901218,37.846985,45.846985,99
22.217626,30.217626,38.120944,46.120944,100
22.534033,30.534033,38.394902,46.394902,101
22.850441,30.850441,38.668861,46.668861,102
23.23145,31.23145,38.931717,46.931717,103
23.61246,31.61246,39.194572,47.194572,104
23.993469,31.993469,39.457428,47.457428,105
24.249258,32.249258,39.751522,47.751522,106
24.505047,32.505047,40.045616,48.045616,107
24.760836,32.760836,40.33971,48.33971,108
24.929154,32.929154,40.464627,48.464627,109
25.097471,33.097471,40.589545,48.589545,110
25.265789,33.265789,40.714462,48.714462,111
25.42302,33.42302,40.77905,48.77905,112
25.580251,33.580251,40.843638,48.843638,113
25.737482,33.737482,40.908226,48.908226,114
25.94477,33.94477,41.027322,49.027322,115
26.152058,34.152058,41.146418,49.146418,116
26.359346,34.359346,41.265514,49.265514,117
26.460448,34.460448,41.357965,49.357965,118
26.561549,34.561549,41.450415,49.450415,119
26.662651,34.662651,41.542866,49.542866,120
26.918455,34.918455,41.660651,49.660651,121
27.174259,35.174259,41.778436,49.778436,122
27.430063,35.430063,41.896221,49.896221,123
27.720577,35.720577,41.935164,49.935164,124
28.011091,36.011091,41.974107,49.974107,125
28.301605,36.301605,42.01305,50.01305,126
28.510584,36.510584,42.038667,50.038667,127
28.719564,36.719564,42.064284,50.064284,128
28.928543,36.928543,42.089901,50.089901,129
29.079655,37.079655,42.165225,50.165225,130
29.230766,37.230766,42.240548,50.240548,131
29.381878,37.381878,42.315872,50.315872,132
29.505166,37.505166,42.422912,50.422912,133
29.628455,37.628455,42.529953,50.529953,134
29.751743,37.751743,42.636993,50.636993,135
