lon_east,lon_west,lat_south,lat_north,timestep
344.634257,352.634257,52.992311,60.992311,40
345.934682,353.934682,53.128932,61.128932,41
347.235107,355.235107,53.265553,61.265553,42
348.30895,356.30895,53.475139,61.475139,43
349.382792,357.382792,53.684724,61.684724,44
350.456635,358.456635,53.89431,61.89431,45
351.34374,359.34374,54.021591,62.021591,46
352.230845,0.230845,54.148873,62.148873,47
353.11795,1.11795,54.276154,62.276154,48
354.031779,2.031779,54.379325,62.379325,49
354.945607,2.945607,54.482496,62.482496,50
355.859436,3.859436,54.585667,62.585667,51
356.732817,4.732817,54.607622,62.607622,52
357.606198,5.606198,54.629576,62.629576,53
358.479579,6.479579,54.651531,62.651531,54
359.34111,7.34111,54.599679,62.599679,55
0.20264,8.20264,54.547827,62.547827,56
1.064171,9.064171,54.495975,62.495975,57
1.827896,9.827896,54.627515,62.627515,58
2.591621,10.591621,54.759054,62.759054,59
3.355346,11.355346,54.890594,62.890594,60
3.880652,11.880652,55.131721,63.131721,61
4.405958,12.405958,55.372849,63.372849,62
4.931264,12.931264,55.613976,63.613976,63
5.428018,13.428018,55.735759,63.735759,64
5.924772,13.924772,55.857541,63.857541,65
6.421526,14.421526,55.979324,63.979324,66
6.729496,14.729496,56.146937,64.146937,67
7.037466,15.037466,56.314549,64.314549,68
7.345436,15.345436,56.482162,64.482162,69
7.542641,15.542641,56.545943,64.545943,70
7.739846,15.739846,56.609723,64.609723,71
7.937051,15.937051,56.673504,64.673504,72
8.352004,16.352004,56.727272,64.727272,73
8.766958,16.766958,56.78104,64.78104,74
9.181911,17.181911,56.834808,64.834808,75
9.649479,17.649479,56.879673,64.879673,76
10.117046,18.117046,56.924537,64.924537,77
10.584614,18.584614,56.969402,64.969402,78
10.831093,18.831093,56.994404,64.994404,79
11.077573,19.077573,57.019405,65.019405,80
11.324052,19.324052,57.044407,65.044407,81
11.578697,19.578697,57.058999,65.058999,82
11.833343,19.833343,57.073592,65.073592,83
12.087988,20.087988,57.088184,65.088184,84
12.487106,20.487106,57.128731,65.128731,85
12.886225,20.886225,57.169277,65.169277,86
13.285343,21.285343,57.209824,65.209824,87
13.737938,21.737938,57.182631,65.182631,88
14.190532,22.190532,57.155439,65.155439,89
14.643127,22.643127,57.128246,65.128246,90
14.884557,22.884557,57.144663,65.144663,91
15.125988,23.125988,57.161081,65.161081,92
15.367418,23.367418,57.177498,65.177498,93
15.938874,23.938874,57.215103,65.215103,94
16.510329,24.510329,57.252709,65.252709,95
17.081785,25.081785,57.290314,65.290314,96
17.439887,25.439887,57.320425,65.320425,97
17.79799,25.79799,57.350535,65.350535,98
18.156092,26.156092,57.380646,65.380646,99
18.529349,26.529349,57.457667,65.457667,100
18.902605,26.902605,57.534689,65.534689,101
19.275862,27.275862,57.61171,65.61171,102
19.819943,27.819943,57.748303,65.748303,103
20.364023,28.364023,57.884895,65.884895,104
20.908104,28.908104,58.021488,66.021488,105
21.473378,29.473378,58.29483,66.29483,106
22.038652,30.038652,58.568173,66.568173,107
22.603926,30.603926,58.841515,66.841515,108
23.147834,31.147834,59.101289,67.101289,109
23.691743,31.691743,59.361064,67.361064,110
24.235651,32.235651,59.620838,67.620838,111
24.19641,32.19641,59.747171,67.747171,112
24.15717,32.15717,59.873503,67.873503,113
24.117929,32.117929,59.999836,67.999836,114
24.128191,32.128191,60.086052,68.086052,115
24.138452,32.138452,60.172268,68.172268,116
24.148714,32.148714,60.258484,68.258484,117
24.700405,32.700405,60.460027,68.460027,118
25.252096,33.252096,60.66157,68.66157,119
25.803787,33.803787,60.863113,68.863113,120
26.30344,34.30344,61.037727,69.037727,121
26.803093,34.803093,61.212341,69.212341,122
27.302746,35.302746,61.386955,69.386955,123
27.976701,35.976701,61.705526,69.705526,124
28.650657,36.650657,62.024096,70.024096,125
29.324612,37.324612,62.342667,70.342667,126
30.429309,38.429309,63.148186,71.148186,127
31.534005,39.534005,63.953705,71.953705,128
32.638702,40.638702,64.759224,72.759224,129
33.176764,41.176764,64.780362,72.780362,130
33.714826,41.714826,64.801501,72.801501,131
34.252888,42.252888,64.822639,72.822639,132
34.81528,42.81528,64.951538,72.951538,133
35.377671,43.377671,65.080436,73.080436,134
35.940063,43.940063,65.209335,73.209335,135
36.317667,44.317667,65.187164,73.187164,136
36.695272,44.695272,65.164993,73.164993,137
37.072876,45.072876,65.142822,73.142822,138
37.779306,45.779306,65.186172,73.186172,139
38.485735,46.485735,65.229523,73.229523,140
39.192165,47.192165,65.272873,73.272873,141
39.897505,47.897505,65.256493,73.256493,142
40.602846,48.602846,65.240112,73.240112,143
41.308186,49.308186,65.223732,73.223732,144
42.250901,50.250901,65.144859,73.144859,145
43.193615,51.193615,65.065987,73.065987,146
44.13633,52.13633,64.987114,72.987114,147
45.43537,53.43537,64.693311,72.693311,148
46.734411,54.734411,64.399508,72.399508,149
48.033451,56.033451,64.105705,72.105705,150
48.686109,56.686109,64.284497,72.284497,151
49.338767,57.338767,64.46329,72.46329,152
49.991425,57.991425,64.642082,72.642082,153
51.214363,59.214363,64.759346,72.759346,154
52.437302,60.437302,64.87661,72.87661,155
53.66024,61.66024,64.993874,72.993874,156
54.566523,62.566523,65.234017,73.234017,157
55.472806,63.472806,65.474159,73.474159,158
56.379089,64.379089,65.714302,73.714302,159
57.172935,65.172935,65.968984,73.968984,160
57.966782,65.966782,66.223666,74.223666,161
58.760628,66.760628,66.478348,74.478348,162
60.335905,68.335905,66.738559,74.738559,163
61.911181,69.911181,66.998769,74.998769,164
63.486458,71.486458,67.25898,75.25898,165
64.919861,72.919861,67.393924,75.393924,166
66.353264,74.353264,67.528867,75.528867,167
