lon_east,lon_west,lat_north,lat_south,step
"57.507774","49.507774","68.242783","60.242783","291"
"56.433865","48.433865","68.430275","60.430275","288"
"55.779928","47.779928","68.408058","60.408058","287"
"57.149804","49.149804","68.30528","60.30528","290"
"56.791835","48.791835","68.367778","60.367778","289"
"50.702454","42.702454","68.079498","60.079498","276"
"50.288282","42.288282","67.672099","59.672099","275"
"51.919881","43.919881","68.33345","60.33345","278"
"51.311168","43.311168","68.206474","60.206474","277"
"48.857825","40.857825","66.512014","58.512014","272"
"48.255712","40.255712","66.166728","58.166728","271"
"49.87411","41.87411","67.264699","59.264699","274"
"49.459938","41.459938","66.8573","58.8573","273"
"54.150146","46.150146","68.379466","60.379466","284"
"53.828237","45.828237","68.395307","60.395307","283"
"55.125991","47.125991","68.385842","60.385842","286"
"54.472054","46.472054","68.363625","60.363625","285"
"52.854506","44.854506","68.444","60.444","280"
"52.528595","44.528595","68.460426","60.460426","279"
"53.506329","45.506329","68.411148","60.411148","282"
"53.180418","45.180418","68.427574","60.427574","281"
"41.432819","33.432819","62.688096","54.688096","260"
"40.806191","32.806191","62.688178","54.688178","259"
"42.700724","34.700724","62.959779","54.959779","262"
"42.059448","34.059448","62.688015","54.688015","261"
"40.179562","32.179562","62.688259","54.688259","258"
"39.552337","31.552337","62.645856","54.645856","257"
"46.572071","38.572071","65.414887","57.414887","268"
"46.031307","38.031307","65.211609","57.211609","267"
"47.653599","39.653599","65.821442","57.821442","270"
"47.112835","39.112835","65.618164","57.618164","269"
"43.983276","35.983276","63.503307","55.503307","264"
"43.342","35.342","63.231543","55.231543","263"
"45.34863","37.34863","64.642175","56.642175","266"
"44.665953","36.665953","64.072741","56.072741","265"
"-48.914907","-56.914907","35.148401","27.148401","52"
"-49.401001","-57.401001","35.383114","27.383114","51"
"-47.942719","-55.942719","34.678976","26.678976","54"
"-48.428813","-56.428813","34.913689","26.913689","53"
"-51.223724","-59.223724","36.159676","28.159676","48"
"-52.909739","-60.909739","36.953012","28.953012","47"
"-50.008575","-58.008575","35.641968","27.641968","50"
"-50.61615","-58.61615","35.900822","27.900822","49"
"-43.498627","-51.498627","33.331577","25.331577","60"
"-44.325531","-52.325531","33.499599","25.499599","59"
"-42.767141","-50.767141","33.100792","25.100792","62"
"-43.132884","-51.132884","33.216184","25.216184","61"
"-46.6338","-54.6338","34.116753","26.116753","56"
"-47.288259","-55.288259","34.397865","26.397865","55"
"-45.152436","-53.152436","33.66762","25.66762","58"
"-45.97934","-53.97934","33.835642","25.835642","57"
"-62.942444","-70.942444","40.123009","32.123009","36"
"-63.76003","-71.76003","40.337133","32.337133","35"
"-61.097473","-69.097473","39.523372","31.523372","38"
"-62.019959","-70.019959","39.82319","31.82319","37"
"-65.914164","-73.914164","40.879175","32.879175","32"
"-66.433126","-74.433126","40.992968","32.992968","31"
"-64.577617","-72.577617","40.551257","32.551257","34"
"-65.395203","-73.395203","40.765381","32.765381","33"
"-56.974803","-64.974803","38.677156","30.677156","44"
"-57.667836","-65.667836","38.814627","30.814627","43"
"-54.595754","-62.595754","37.746348","29.746348","46"
"-56.281769","-64.281769","38.539684","30.539684","45"
"-59.570282","-67.570282","39.133068","31.133068","40"
"-60.174988","-68.174988","39.223553","31.223553","39"
"-58.36087","-66.36087","38.952099","30.952099","42"
"-58.965576","-66.965576","39.042584","31.042584","41"
"-68.414123","-76.414123","39.657168","31.657168","20"
"-68.622925","-76.622925","39.533608","31.533608","19"
"-68.115519","-76.115519","39.906936","31.906936","22"
"-68.205322","-76.205322","39.780727","31.780727","21"
"-69.228739","-77.228739","38.995397","30.995397","16"
"-69.427246","-77.427246","38.788071","30.788071","15"
"-68.831726","-76.831726","39.410049","31.410049","18"
"-69.030233","-77.030233","39.202723","31.202723","17"
"-67.496318","-75.496318","40.875841","32.875841","28"
"-67.768433","-75.768433","40.76038","32.76038","27"
"-66.952087","-74.952087","41.106762","33.106762","30"
"-67.224202","-75.224202","40.991301","32.991301","29"
"-67.935913","-75.935913","40.159355","32.159355","24"
"-68.025716","-76.025716","40.033146","32.033146","23"
"-67.82426","-75.82426","40.560038","32.560038","26"
"-67.880086","-75.880086","40.359697","32.359697","25"
"-73.126048","-81.126048","37.818456","29.818456","4"
"-73.501953","-81.501953","37.67358","29.67358","3"
"-72.374237","-80.374237","38.108208","30.108208","6"
"-72.750142","-80.750142","37.963332","29.963332","5"
"-74.62915","-82.62915","36.907661","28.907661","0"
"-73.877685","-81.877685","37.418274","29.418274","2"
"-74.253418","-82.253418","37.162967","29.162967","1"
"-69.887543","-77.887543","38.204037","30.204037","12"
"-70.311168","-78.311168","38.176715","30.176715","11"
"-69.580678","-77.580678","38.593393","30.593393","14"
"-69.734111","-77.734111","38.398715","30.398715","13"
"-71.56369","-79.56369","38.117449","30.117449","8"
"-71.968964","-79.968964","38.112829","30.112829","7"
"-70.734792","-78.734792","38.149392","30.149392","10"
"-71.158417","-79.158417","38.12207","30.12207","9"
"-12.569305","-20.569305","39.81821","31.81821","100"
"-13.238983","-21.238983","39.244965","31.244965","99"
"-11.22995","-19.22995","40.964699","32.964699","102"
"-11.899628","-19.899628","40.391454","32.391454","101"
"-15.46933","-23.46933","37.525845","29.525845","96"
"-16.355998","-24.355998","36.9709","28.9709","95"
"-13.982432","-21.982432","38.671925","30.671925","98"
"-14.725881","-22.725881","38.098885","30.098885","97"
"-9.922516","-17.922516","41.91389","33.91389","104"
