,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,98969.28,98466.664,98231.52,97992.016,97707.92,99101.28,99010.37,98951.805,98751.625,98613.516,98874.01,98435.195,98690.44,98798.83,98819.81
1,2,99894.11,99714.04,99612.64,99502.5,99382.75,99401.98,98996.38,98872.26,98843.414,98797.08,98722.78,98279.6,98093.414,98027.85,98142.36
2,3,99274.9,99154.93,99112.586,98900.87,98862.93,98758.836,98661.8,98690.91,98660.914,98556.82,98581.52,98645.92,98532.125,98330.984,98363.625
4,5,99632.18,99498.97,99400.17,99344.59,99352.53,99200.8,99177.86,98969.67,98940.56,98471.25,98391.86,98380.39,98354.805,98522.42,98404.2
5,6,100985.414,100873.375,100845.15,100758.695,100693.42,100830.16,100729.586,100651.95,100541.69,100458.766,100439.36,100322.91,100301.734,99872.125,99753.03
6,7,102047.54,102070.47,102040.48,101479.42,101415.91,101371.8,101442.375,101590.58,101621.45,101528.83,101549.12,101639.98,101569.41,101540.3,101537.65
7,8,98946.34,98933.11,98751.4,98801.68,99023.97,99062.78,98866.95,98901.36,98872.25,98879.305,98718.766,98810.5,98887.24,98387.09,98469.13
8,9,99063.77,98970.33,98876.875,98741.11,98607.11,98469.586,98431.67,98302.96,98260.65,98070.23,97967.96,97982.945,98036.73,97678.8,97693.78
9,10,100277.73,99949.57,100009.7,99861.55,99933.01,99649.76,99674.164,99695.95,99815.35,99918.195,99937.37,99900.766,98053.1,97529.305,97785.54
10,11,100065.87,100095.58,100064.99,99987.23,100157.62,100030.04,99245.375,99313.53,99290.81,99284.69,99327.51,99372.07,99516.25,99461.2,99480.42
11,12,98918.766,98833.05,98817.305,98840.05,98849.664,99242.37,98784.945,98952.0,98722.84,98658.125,98730.72,98730.72,98620.516,98477.95,97118.81
12,13,102292.14,102049.87,102021.88,101740.26,101983.4,101977.28,101928.3,102007.016,102035.875,102049.0,102055.12,102025.38,102081.36,102245.78,102008.766
15,16,99990.0,99953.67,99879.234,99655.93,99398.06,99193.37,98821.19,98762.7,98677.64,98414.45,98606.75,98581.94,98662.57,98526.11,98519.016
16,17,101701.125,101690.49,101543.39,101687.83,101657.7,101653.27,101578.836,101269.58,100868.16,100892.97,100783.09,100697.13,100800.81,100850.44,100646.625
17,18,99563.86,99441.09,99404.266,99299.04,99206.97,99270.98,98853.586,98466.88,98544.92,98509.84,98369.55,98320.44,98371.3,98470.39,97714.516
18,19,99623.4,99598.86,99435.01,99400.836,99395.58,99404.34,99390.32,99166.88,99173.016,99332.484,99101.164,99299.19,99312.336,98934.68,99052.09
19,20,101627.234,101417.336,101349.45,101287.83,101148.49,100961.82,100933.234,100781.4,100974.33,100715.305,100692.98,100721.56,100709.055,100622.414,100521.484
20,21,99041.51,98884.31,98807.5,98895.03,98842.33,98663.695,98642.26,98379.67,98511.86,98489.53,98525.25,98595.81,98565.445,98583.31,98678.875
21,22,100815.734,100662.516,100693.164,100584.59,100386.72,100377.086,100421.74,100272.02,99743.19,99829.87,99701.16,99590.84,99490.16,99263.38,99121.55
22,23,98801.305,98633.66,98556.41,98463.37,98434.41,98227.25,98149.13,98142.984,98074.52,98035.02,98075.4,97984.11,97859.47,97916.52,97604.05
23,24,98297.47,98260.61,98311.516,98516.914,98446.69,98496.72,98427.38,98446.69,98609.08,98580.984,98640.67,98545.875,98337.84,98365.94,98409.83
24,25,100670.7,100412.38,100526.52,100276.78,100292.23,100205.55,100193.53,100184.95,100022.74,99892.3,99986.7,100022.74,100132.59,99561.875,99592.77
25,26,99656.055,99545.11,99170.48,98759.14,98660.16,98573.96,98640.52,98736.1,98925.555,99035.64,99027.96,99141.46,99118.42,99300.19,99191.81
26,27,100457.38,100459.945,100385.7,100301.22,100206.484,100132.24,100191.125,100170.65,100206.484,100261.11,100234.65,100340.47,100344.734,100351.56,100361.805
27,28,99491.69,99494.3,99537.0,99414.125,99432.43,99452.47,99259.875,99285.15,99257.266,99143.1,99169.24,99196.26,99031.555,99063.8,99108.24
28,29,99943.99,99536.57,98915.86,98701.7,98828.805,98890.62,98600.72,98567.64,98487.55,98558.93,98520.625,98423.99,98332.586,98192.42,98215.06
29,30,100966.03,100856.336,100832.836,100659.59,100626.51,100535.97,100233.016,100063.26,99912.66,100037.14,99824.73,99740.28,99635.81,99623.625,99628.85
30,31,101430.61,101440.27,101432.37,101354.164,101238.17,101179.3,101083.52,101069.46,101156.45,101109.0,101022.016,100935.9,100664.38,100887.57,100924.48
31,32,100802.81,100735.164,100632.81,100588.31,100558.05,100510.875,100445.016,100393.39,100426.32,100323.08,100244.75,100160.2,100103.234,100082.766,100081.875
32,33,98899.91,98802.89,98729.91,98508.29,98393.47,98220.805,98108.66,98034.78,97870.125,97809.61,97854.11,97863.01,97746.414,97725.05,97687.67
33,34,99814.43,99718.31,99660.47,99542.99,99498.49,99427.3,99301.81,99354.32,98985.875,99087.33,99036.6,99073.984,99037.49,98943.16,98934.26
35,36,99435.62,99362.11,99353.56,99474.086,99436.48,99421.945,99500.58,99445.875,99313.39,99259.54,99186.03,99104.82,99191.16,99080.89,99030.45
36,37,101504.3,101345.54,101254.45,101117.39,100866.69,100710.54,100618.586,100542.25,100507.55,100448.555,100331.445,99918.52,99804.88,99895.97,99878.62
37,38,101414.94,101231.9,100746.11,100773.0,100718.34,100513.62,100521.42,100369.62,100282.0,100262.914,100201.32,99350.31,99471.766,100157.95,100345.33
38,39,100538.914,100526.53,100391.23,100401.84,100277.15,100331.98,100104.695,100077.28,99898.64,99939.33,99921.64,99954.36,99824.36,99823.48,99857.97
39,40,100966.45,100922.2,100742.64,100710.54,100648.08,100731.36,100578.68,100796.42,100976.86,100953.44,100764.33,100563.06,99766.71,99726.805,100276.8
40,41,99566.33,99511.52,99523.7,99433.23,99476.73,99438.45,99288.82,99244.45,99224.445,99269.69,99153.984,99146.16,99194.87,99170.516,99207.05
41,42,100646.33,100534.59,100199.38,100085.94,100032.2,99240.664,98984.78,98867.07,98612.04,98468.74,98330.56,98212.0,98261.47,98206.88,98206.88
42,43,100369.98,100404.586,100439.195,100430.32,100397.484,100405.47,100350.45,100237.75,99985.72,100151.664,100291.88,100436.53,100492.44,99839.29,99666.24
43,44,98733.78,98794.74,98847.0,98914.92,99025.53,99008.984,99093.45,99026.4,99447.91,99482.75,99615.125,99353.85,99441.81,99307.695,99073.43
44,45,100638.25,100522.914,100563.984,100475.73,100320.195,99961.07,99712.914,99533.79,99415.83,99288.26,99174.664,99076.805,98943.11,98881.08,98822.53
45,46,100698.0,100647.4,100660.266,100595.08,100752.03,100709.15,100676.56,100631.96,100646.54,100604.516,100532.47,100618.234,100395.24,100560.77,100368.66
46,47,101450.41,101283.87,101260.72,101224.2,101136.04,101030.06,100935.664,100802.08,100491.27,100436.06,100338.1,100217.875,100314.945,100134.164,100048.67
47,48,100108.336,100039.766,99597.16,99524.13,99373.625,99196.41,99025.42,98890.945,98878.48,99031.66,98833.95,98773.39,98691.46,98775.17,98665.64
48,49,101111.2,101089.12,101015.8,100947.77,100867.38,100770.2,100772.86,100693.35,100776.39,100668.62,100638.58,100620.91,100332.04,100574.09,100556.42
49,50,101283.47,101209.26,101208.375,101062.61,101010.49,100816.14,100576.74,100471.62,100373.555,100401.83,100069.664,99953.055,99860.3,99733.97,99617.36
50,51,99424.08,99392.09,99182.42,99086.48,98875.03,98921.23,98641.375,98705.34,98698.234,98717.78,98665.36,98570.3,98644.92,98389.945,98472.57
51,52,100971.45,100946.12,101003.78,100898.06,100747.8,100742.555,100518.02,100414.055,100496.18,100497.055,100398.33,100399.2,100334.555,100320.58,100274.266
52,53,100139.12,100063.18,99939.23,99913.05,99780.37,99618.88,99502.79,99455.66,98984.3,98879.555,98876.94,98784.414,98641.266,98645.625,98479.78
53,54,99219.19,99180.61,99257.766,99271.79,99371.74,99425.22,99409.44,99583.914,99513.77,99528.68,99483.97,99327.03,99071.016,99058.74,98725.58
54,55,101095.83,100965.86,100915.08,100778.22,100781.664,100630.18,100633.625,100025.09,100048.336,100204.984,100306.55,100333.234,100276.42,100253.19,100177.445
55,56,100017.05,99955.88,99998.7,99893.84,99945.4,99904.33,99908.7,99716.47,99693.75,99712.98,99713.84,99809.96,99887.734,99943.66,100005.69
56,57,100932.375,100855.36,100785.5,100566.08,100477.42,100462.195,100379.8,100352.94,100403.984,100272.33,100137.99,100084.26,100010.82,99937.38,99940.07
57,58,100590.266,100577.73,100534.734,100660.12,100554.44,100626.086,100603.695,100651.164,100689.67,100715.64,100767.59,100909.09,100869.69,100860.734,100785.5
59,60,98807.81,98732.805,98650.05,98487.11,98380.21,98468.15,98507.805,98560.39,98645.734,98669.016,98572.46,98687.12,98332.8,98475.91,98475.91
60,61,98702.06,98831.65,98748.79,98693.25,98660.63,98587.47,98560.14,98513.42,98062.08,98107.03,98173.15,98138.766,98419.01,98532.805,98559.53
61,62,100553.664,100374.984,100388.94,100400.266,100442.97,100582.42,100579.81,100729.72,100273.016,100181.5,100236.41,100381.96,100485.68,100555.41,100585.914
62,63,100046.27,99789.31,99732.11,99521.8,99330.83,99248.99,99125.8,99065.07,98832.75,98665.55,98627.71,98596.91,98141.07,98004.67,97836.586
63,64,100825.08,100789.0,100751.16,100851.48,100686.92,100711.56,100796.04,100144.836,99805.16,100041.875,99887.875,100127.234,99820.99,99560.516,99684.59
64,65,99941.18,100002.74,100057.17,100040.22,99983.12,99952.78,99889.42,99827.86,99775.22,99950.1,99884.07,100174.95,99905.484,99563.75,99557.5
65,66,100082.516,99841.58,99816.87,99737.44,99707.43,99725.97,99694.195,99515.914,99531.805,99494.734,99478.85,99343.82,99341.17,99334.99,99282.92
66,67,99295.87,97970.55,98052.09,98119.91,98085.56,98139.64,98215.18,98329.34,98386.85,98187.71,97297.586,97172.266,97510.46,97601.445,97509.6
67,68,100354.7,100362.54,100248.445,100127.39,100170.94,100029.84,99963.65,99516.86,99554.31,99468.086,99557.79,99456.766,99467.21,99547.34,99060.484
68,69,99899.2,99741.56,99850.43,99699.76,99771.17,99877.43,99712.82,99739.82,99929.69,100118.68,98733.88,99448.92,99618.76,99306.09,99371.41
69,70,100630.39,100536.47,100469.64,100382.05,100214.98,100115.64,99663.195,99574.695,99567.47,99708.35,99646.945,99575.6,99435.625,99296.55,99308.29
70,71,101112.32,101060.13,100967.73,100787.2,100724.75,100683.68,100571.6,100528.82,100166.06,100013.766,99924.79,99929.92,99773.35,99739.125,99680.95
71,72,100285.25,100215.33,100332.73,100388.83,100548.52,99944.28,99733.664,99254.586,99292.57,99315.875,99513.55,99396.16,98152.28,98572.664,98765.16
72,73,101750.94,101507.58,101456.12,100979.87,101012.14,101165.66,100645.8,100347.484,100325.68,100313.47,100107.62,99941.016,99846.81,99841.58,99784.016
75,76,99313.0,99205.71,99108.89,99078.36,99021.664,98951.016,98831.516,98637.0,98554.14,98384.05,98335.2,98002.875,97845.0,97691.484,97597.28
76,77,101324.41,101122.05,101051.39,101075.81,101209.27,101214.5,100906.6,100815.016,100977.25,101101.11,100980.74,100860.375,100907.47,100893.516,101026.97
77,78,98198.266,98166.86,98111.03,98134.586,98187.8,98131.97,98149.414,97999.39,97752.54,97405.38,97229.19,97251.87,97337.35,97248.375,97210.875
78,79,99751.22,99716.54,99641.84,99645.41,99566.26,99344.84,99294.16,99247.914,99181.22,99192.78,99144.766,99144.766,99069.18,98945.58,98884.22
79,80,100379.89,100301.96,99977.125,99796.76,99710.95,99628.65,99558.6,99471.05,99438.65,98862.52,98784.59,98887.914,99106.81,99136.58,99101.555
80,81,100849.195,100885.97,100842.19,100822.92,100787.03,100759.01,100783.52,100524.36,100544.5,100203.02,100398.27,100616.29,100818.55,100889.47,101024.31
81,82,98317.05,98127.05,97987.83,98081.516,97848.61,97843.36,97733.914,97713.77,97672.625,97649.86,97724.28,97793.45,97644.61,97637.6,97578.94
82,83,98097.27,98068.38,98030.734,97989.58,97696.266,97685.76,97673.5,97793.45,97832.85,97775.06,97691.89,97590.32,97566.68,97607.83,97643.734
83,84,99826.46,99662.68,99592.484,99460.766,99419.17,99154.87,98306.5,98246.71,98277.91,98307.37,98210.31,98194.72,98159.19,98197.31,98154.85
84,85,99140.13,98962.39,98816.64,98830.86,98713.555,98624.69,98569.586,98286.09,98447.836,98528.7,98641.57,98589.14,98353.63,97984.82,98114.57
85,86,98987.89,99090.516,99351.03,99431.734,99454.53,99466.81,99544.01,99544.88,99614.18,99642.25,99446.64,99435.234,99453.66,99619.44,99657.16
86,87,98941.4,98937.89,98880.0,99056.305,99002.8,98972.98,98916.836,98914.2,99045.78,98913.33,99011.57,98859.82,98865.086,98756.31,98654.56
88,89,98768.875,99200.57,99226.016,99428.7,99587.516,99920.94,99877.94,100090.28,100193.81,100378.95,100617.61,100697.45,100925.586,101169.51,101193.195
89,90,101443.13,101347.5,101286.56,101328.88,101328.03,101324.65,101383.89,101402.51,101434.67,101460.06,101377.97,101418.59,101480.37,101368.66,101226.48
91,92,98741.39,98792.81,98702.17,98626.35,98295.19,98208.03,98497.375,98423.3,98567.96,98512.19,98397.15,98339.63,98193.22,98163.59,98062.5
92,93,96906.02,96894.695,96978.36,97109.95,97226.734,97271.18,97536.12,97592.766,97800.18,98004.98,98187.99,98195.836,98249.0,98389.305,98016.305
93,94,101055.14,100981.8,100846.18,100777.95,100631.25,100487.97,100440.2,100322.51,100304.59,100253.42,100012.055,99946.38,99891.8,99809.92,99756.19
94,95,100577.52,100487.97,100356.625,100331.89,100249.16,100228.69,100159.6,100070.91,100037.64,99879.0,99907.15,99877.3,99741.69,99789.45,99021.84
