time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,geopotential_1000_min,-2.3333867705967792,1.4090765567716868,-0.01955954588683258,1.2288745252302067,-0.07866191312508268,-0.16105741967374707,-0.06499250379074763,-0.04471850579102098,-0.04274332168991564,-0.0053870461429100566
2,geopotential_1000_min,-2.2343559952110867,1.3288110882494393,0.021354770853123196,1.090998083161339,-0.13226224266502787,-0.22089620622000408,-0.09236494399998896,-0.09109874377296642,0.06761313279492495,-0.015009113201402729
3,geopotential_1000_min,-2.260947959486233,1.06316177475598,-0.3307116560787928,0.03649014109958663,0.24782032346378433,0.38733565572511924,0.08328606001175419,0.043763703466836765,-0.06619017759072615,0.0458912358223389
4,geopotential_1000_min,-2.1852786583055095,0.9566252716025382,-0.2992747832493844,-0.08755861722928526,0.2192860792267881,0.3161232208388284,0.06448108723809852,0.0383013234197789,-0.02758635846549364,-0.010265629668869904
5,geopotential_1000_min,-2.1232839180394634,0.9083164697781512,-0.23654658448655055,-0.19839996412589775,0.20352767826738252,0.2155801760489405,0.06694729477084779,0.007568434706421216,-0.039227963189859,-0.02195327182329292
6,geopotential_1000_min,-2.0331474476483136,0.8288971494937135,-0.1528083923090525,-0.24744620028919473,0.15326426642768012,0.11484888740853284,0.03565014553585139,-0.002197515475826886,-0.0084077455652469,-0.006658526167214381
7,geopotential_1000_min,-1.9480706529589102,0.7735985493423532,-0.1101585439153269,-0.3648415802335788,0.11571203209138141,0.02202613953553297,0.025047153934100078,-0.009766847357848687,0.01739209560484137,0.015218318088839333
8,geopotential_1000_min,-1.8421998296792657,0.703557117751691,-0.03500887188947873,-0.4412906401634801,0.03955944707460013,-0.08862823661623273,0.010736516326207701,-0.0033452882657013638,0.029594243154853934,0.004444027437097356
9,geopotential_1000_min,-1.719809930655419,0.5898990223934302,0.012039562983866681,-0.5015659329232403,-0.02729365218662329,-0.18453512500214592,-0.042792963786259935,-0.008972333627350733,0.04162923027835518,-0.0062617630040658736
10,geopotential_1000_min,-1.6131213897984895,0.4679289652125038,0.06523606846804572,-0.5022043838926897,-0.09907522406640601,-0.2802004741154686,-0.02607016918132711,0.0073863912549253785,-0.005601206778421,0.017688778742874552
11,geopotential_1000_min,-1.4643615994414818,0.335985303640866,0.07645722555543538,-0.49414316497342714,-0.13454030128679215,-0.3269674501455514,-0.06708270479049457,0.031683778283173876,-0.004391936203814035,0.012022667528915072
12,geopotential_1000_min,-1.3609878367043857,0.24122160553711688,0.1140336687814045,-0.5001748139710518,-0.18986085310787992,-0.37751834466958906,-0.07690386752373478,0.061124544162913276,0.0017897969163066056,-0.007310536536758727
13,geopotential_1000_min,-1.286551469066357,-0.7174398515299686,0.46842497678460093,0.04928715590233196,-0.28142419539057595,0.22903120348117365,0.15672138316255788,0.011918517298770595,0.2843096052513663,0.01803596374192662
14,geopotential_1000_min,-1.1457173626883075,-0.8244435942961998,0.45502184511230415,0.038542501499865336,-0.30434668729974723,0.18269302917110058,0.10961585638049251,0.03488761737362343,0.20210208860585333,-0.01737365623950123
15,geopotential_1000_min,-1.0909135066279978,-0.8926976849077115,0.4667804848607335,0.043358374485724174,-0.29093204094101427,0.16361529267535188,0.09432048306777063,0.03656108196461048,0.05012196370803255,-0.014218504688873515
16,geopotential_1000_min,-0.9870397776660088,-0.9944269666714681,0.4101318135536743,0.039184960346433616,-0.25189133993770324,0.1335068399654133,0.023206677683330134,0.03237706664909216,-0.11511480656709425,-0.014113518668038219
