lon_east,lon_west,lat_north,lat_south
299.980164,307.980164,49.919746,41.919746
305.021545,313.021545,52.189659,44.189659
309.756439,317.756439,53.979412,45.979412
314.113586,322.113586,55.52433,47.52433
319.009216,327.009216,57.19389,49.19389
325.341431,333.341431,59.24136,51.24136
331.57019,339.57019,61.183872,53.183872
337.147614,345.147614,62.745384,54.745384
342.335571,350.335571,64.135555,56.135555
347.848938,355.848938,65.391014,57.391014
352.865448,0.865448,66.613331,58.613331
358.195691,6.195691,67.244011,59.244011
3.296208,11.296208,67.419498,59.419498
7.118746,15.118746,68.177895,60.177895
11.757762,19.757762,68.50486,60.50486
16.103086,24.103086,68.463013,60.463013
19.475147,27.475147,68.330856,60.330856
21.957762,29.957762,68.412552,60.412552
24.556374,32.556374,68.518532,60.518532
26.515196,34.515196,68.907814,60.907814
28.081211,36.081211,69.469727,61.469727
29.986195,37.986195,69.946373,61.946373
31.37019,39.37019,70.470802,62.470802
32.976284,40.976284,70.886215,62.886215
34.702702,42.702702,71.198402,63.198402
36.642857,44.642857,71.568375,63.568375
37.174164,45.174164,72.706444,64.706444
38.078346,46.078346,73.353767,65.353767
38.30238,46.30238,74.094536,66.094536
36.678909,44.678909,75.617516,67.617516
35.010139,43.010139,76.751328,68.751328
34.666328,42.666328,77.196854,69.196854
32.582993,40.582993,77.915787,69.915787
34.501453,42.501453,77.949486,69.949486
34.540215,42.540215,78.188446,70.188446
33.053112,41.053112,78.101639,70.101639
31.30357,39.30357,77.968147,69.968147
