lon_east,lon_west,lat_north,lat_south
329.733551,337.733551,52.387249,44.387249
336.328735,344.328735,53.40469,45.40469
342.804688,350.804688,54.997192,46.997192
347.293762,355.293762,56.263489,48.263489
351.262543,359.262543,57.718346,49.718346
354.007965,2.007965,59.546921,51.546921
356.088455,4.088455,61.079731,53.079731
356.647807,4.647807,63.116299,55.116299
357.790075,5.790075,64.703053,56.703053
356.83656,4.83656,66.503902,58.503902
356.27017,4.27017,68.23835,60.23835
356.51439,4.51439,69.579323,61.579323
355.182068,3.182068,70.389114,62.389114
354.514221,2.514221,71.480186,63.480186
353.864685,1.864685,72.247826,64.247826
354.391785,2.391785,73.041153,65.041153
354.632294,2.632294,73.835083,65.835083
354.422638,2.422638,74.590668,66.590668
354.268524,2.268524,75.22538,67.22538
353.800812,1.800812,75.628586,67.628586
353.151978,1.151978,75.504395,67.504395
352.725189,0.725189,74.928101,66.928101
353.342285,1.342285,74.134567,66.134567
354.559753,2.559753,73.925827,65.925827
355.924255,3.924255,73.669632,65.669632
357.480612,5.480612,73.260597,65.260597
358.591436,6.591436,73.150528,65.150528
0.393628,8.393628,73.201698,65.201698
2.690713,10.690713,73.197929,65.197929
9.128478,17.128478,73.369766,65.369766
12.140837,20.140837,73.609367,65.609367
12.501495,20.501495,74.109512,66.109512
15.258665,23.258665,74.34198,66.34198
