lon_east,lon_west,lat_north,lat_south
309.30304,317.30304,42.724621,34.724621
311.132568,319.132568,43.267891,35.267891
312.861267,320.861267,43.679569,35.679569
314.790314,322.790314,44.36409,36.36409
316.601898,324.601898,44.889683,36.889683
318.621246,326.621246,45.528152,37.528152
320.642059,328.642059,46.349239,38.349239
322.688293,330.688293,46.985424,38.985424
324.897858,332.897858,48.070606,40.070606
327.325165,335.325165,49.133175,41.133175
329.716248,337.716248,50.033043,42.033043
331.993164,339.993164,51.118908,43.118908
334.202454,342.202454,52.477997,44.477997
336.421387,344.421387,54.211861,46.211861
338.338379,346.338379,55.660603,47.660603
340.470306,348.470306,58.115265,50.115265
342.174072,350.174072,60.437019,52.437019
343.596069,351.596069,62.43679,54.43679
344.813721,352.813721,63.90638,55.90638
345.957184,353.957184,64.966232,56.966232
346.83905,354.83905,65.983418,57.983418
347.535828,355.535828,66.876732,58.876732
348.246765,356.246765,67.675201,59.675201
349.061279,357.061279,68.58149,60.58149
350.299347,358.299347,69.335213,61.335213
351.979523,359.979523,69.911674,61.911674
354.368469,2.368469,70.939293,62.939293
356.664901,4.664901,71.796127,63.796127
358.835725,6.835725,72.710602,64.710602
1.585905,9.585905,73.329697,65.329697
4.437376,12.437376,74.056496,66.056496
7.228898,15.228898,74.480888,66.480888
11.552972,19.552972,75.087601,67.087601
16.371553,24.371553,75.884575,67.884575
20.909948,28.909948,76.564423,68.564423
25.000883,33.000883,77.038506,69.038506
28.388603,36.388603,77.310371,69.310371
32.008991,40.008991,77.586891,69.586891
35.137207,43.137207,77.718941,69.718941
36.866581,44.866581,77.638771,69.638771
39.192581,47.192581,77.651688,69.651688
41.049068,49.049068,77.406395,69.406395
42.707199,50.707199,77.054543,69.054543
43.10474,51.10474,76.340584,68.340584
44.039074,52.039074,75.784737,67.784737
45.608032,53.608032,75.351936,67.351936
47.550373,55.550373,74.95372,66.95372
49.074047,57.074047,74.287224,66.287224
50.75174,58.75174,73.725739,65.725739
