lon_east,lon_west,lat_north,lat_south
285.279175,293.279175,44.804062,36.804062
288.028839,296.028839,44.573357,36.573357
290.550781,298.550781,44.550407,36.550407
292.630585,300.630585,44.568821,36.568821
294.870789,302.870789,44.544582,36.544582
297.489929,305.489929,44.543293,36.543293
299.962158,307.962158,44.445629,36.445629
303.147919,311.147919,44.406658,36.406658
306.466339,314.466339,44.487362,36.487362
310.336426,318.336426,45.040749,37.040749
313.483856,321.483856,45.671497,37.671497
315.704681,323.704681,46.037525,38.037525
318.5065,326.5065,46.711185,38.711185
321.11145,329.11145,47.461884,39.461884
323.579742,331.579742,48.270714,40.270714
325.650269,333.650269,48.921085,40.921085
327.872986,335.872986,49.629387,41.629387
330.106812,338.106812,50.389099,42.389099
332.42865,340.42865,51.518486,43.518486
334.902252,342.902252,53.039959,45.039959
337.353363,345.353363,54.792091,46.792091
339.812073,347.812073,56.443573,48.443573
342.177094,350.177094,58.155811,50.155811
344.763062,352.763062,60.23531,52.23531
347.810211,355.810211,63.01487,55.01487
350.625977,358.625977,64.666451,56.666451
353.09552,1.09552,65.981602,57.981602
355.476898,3.476898,66.757805,58.757805
357.5875,5.5875,67.510944,59.510944
359.006591,7.006591,68.144272,60.144272
358.710836,6.710836,68.261848,60.261848
359.85573,7.85573,68.180626,60.180626
1.393216,9.393216,67.868511,59.868511
2.860352,10.860352,67.459625,59.459625
4.938305,12.938305,67.310814,59.310814
7.484274,15.484274,66.986118,58.986118
12.234213,20.234213,66.569012,58.569012
16.836832,24.836832,66.07814,58.07814
17.975145,25.975145,65.164833,57.164833
19.219744,27.219744,64.22612,56.22612
21.135717,29.135717,63.654015,55.654015
23.558828,31.558828,63.229977,55.229977
26.208982,34.208982,62.71656,54.71656
28.635269,36.635269,61.929932,53.929932
31.330406,39.330406,61.198715,53.198715
34.564522,42.564522,60.344288,52.344288
38.58659,46.58659,59.207272,51.207272
41.47625,49.47625,57.584003,49.584003
42.553738,50.553738,57.201599,49.201599
43.563431,51.563431,57.553814,49.553814
44.040207,52.040207,57.510742,49.510742
43.246994,51.246994,56.888577,48.888577
42.166878,50.166878,56.626591,48.626591
40.33007,48.33007,55.957012,47.957012
41.042641,49.042641,55.342655,47.342655
42.485043,50.485043,55.011166,47.011166
44.334908,52.334908,54.424259,46.424259
45.705799,53.705799,53.779484,45.779484
46.8428,54.8428,53.3353,45.3353
47.979374,55.979374,52.840183,44.840183
49.566944,57.566944,52.499165,44.499165
50.827057,58.827057,52.401474,44.401474
52.793499,60.793499,52.348755,44.348755
55.759914,63.759914,52.407684,44.407684
60.607269,68.607269,53.359562,45.359562
64.969688,72.969688,54.325012,46.325012
67.471519,75.471519,54.818069,46.818069
69.623123,77.623123,55.600761,47.600761
