lon_east,lon_west,lat_north,lat_south
318.054718,326.054718,47.400612,39.400612
319.157745,327.157745,46.484634,38.484634
320.110565,328.110565,45.790417,37.790417
321.486237,329.486237,45.967281,37.967281
323.169067,331.169067,47.090317,39.090317
325.798706,333.798706,50.458145,42.458145
326.96701,334.96701,51.915539,43.915539
328.542084,336.542084,52.961525,44.961525
330.017761,338.017761,54.212601,46.212601
331.714722,339.714722,55.263264,47.263264
333.476685,341.476685,56.335331,48.335331
335.416992,343.416992,57.743458,49.743458
337.401154,345.401154,59.119156,51.119156
339.38382,347.38382,60.779209,52.779209
341.494476,349.494476,62.26149,54.26149
343.96701,351.96701,65.52916,57.52916
346.181763,354.181763,67.150623,59.150623
348.367706,356.367706,68.536705,60.536705
350.974152,358.974152,69.732224,61.732224
353.66684,1.66684,70.936859,62.936859
356.435815,4.435815,71.91864,63.91864
359.262366,7.262366,72.66909,64.66909
2.480362,10.480362,73.247459,65.247459
6.082969,14.082969,73.874252,65.874252
10.00039,18.00039,74.250389,66.250389
15.299009,23.299009,74.68264,66.68264
20.670216,28.670216,74.705574,66.705574
27.406548,35.406548,74.738762,66.738762
