lon_east,lon_west,lat_north,lat_south
289.235229,297.235229,35.638973,27.638973
288.865356,296.865356,34.604176,26.604176
290.567352,298.567352,35.926786,27.926786
291.561829,299.561829,36.845333,28.845333
292.471008,300.471008,37.61237,29.61237
293.371857,301.371857,38.390316,30.390316
293.634766,301.634766,38.456043,30.456043
294.08548,302.08548,38.874619,30.874619
295.069244,303.069244,39.879513,31.879513
296.508057,304.508057,41.152576,33.152576
297.447876,305.447876,41.951538,33.951538
298.372772,306.372772,42.621845,34.621845
299.512054,307.512054,43.546207,35.546207
300.968292,308.968292,44.411694,36.411694
301.541534,309.541534,45.12151,37.12151
302.537079,310.537079,45.874279,37.874279
303.452911,311.452911,46.401905,38.401905
304.428406,312.428406,46.909283,38.909283
305.260559,313.260559,47.369602,39.369602
306.345581,314.345581,47.844955,39.844955
307.609344,315.609344,48.39341,40.39341
308.77359,316.77359,48.726448,40.726448
310.110352,318.110352,49.248081,41.248081
311.371887,319.371887,49.888653,41.888653
312.38736,320.38736,51.191578,43.191578
313.445984,321.445984,52.290321,44.290321
314.571564,322.571564,52.884605,44.884605
315.897766,323.897766,53.57439,45.57439
317.322083,325.322083,54.417038,46.417038
318.876587,326.876587,54.974659,46.974659
320.604675,328.604675,55.560234,47.560234
322.250336,330.250336,56.26897,48.26897
324.124146,332.124146,56.977844,48.977844
326.07724,334.07724,57.576756,49.576756
327.934875,335.934875,58.07597,50.07597
329.715057,337.715057,58.511738,50.511738
331.637756,339.637756,58.806866,50.806866
333.738678,341.738678,59.254677,51.254677
335.586792,343.586792,59.960972,51.960972
337.933411,345.933411,60.969772,52.969772
341.627502,349.627502,63.359474,55.359474
346.182037,354.182037,66.172127,58.172127
349.90448,357.90448,67.94072,59.94072
353.105103,1.105103,69.280846,61.280846
355.748383,3.748383,69.92878,61.92878
358.228285,6.228285,70.65696,62.65696
1.215167,9.215167,71.838699,63.838699
4.344075,12.344075,72.668617,64.668617
7.377166,15.377166,73.331825,65.331825
9.583329,17.583329,74.091438,66.091438
12.549126,20.549126,74.612175,66.612175
16.081631,24.081631,75.063026,67.063026
19.41824,27.41824,75.503807,67.503807
22.924921,30.924921,75.889145,67.889145
27.419859,35.419859,76.216301,68.216301
31.162617,39.162617,76.643021,68.643021
35.67321,43.67321,77.566086,69.566086
39.391434,47.391434,78.710983,70.710983
42.044609,50.044609,79.717354,71.717354
43.948391,51.948391,80.354233,72.354233
45.440662,53.440662,80.696068,72.696068
46.84454,54.84454,81.04232,73.04232
47.783119,55.783119,81.04673,73.04673
48.022808,56.022808,80.808907,72.808907
46.841778,54.841778,80.296959,72.296959
46.640324,54.640324,79.861855,71.861855
46.578636,54.578636,79.412369,71.412369
46.748802,54.748802,78.9711,70.9711
46.772903,54.772903,78.46328,70.46328
46.308563,54.308563,77.927643,69.927643
46.346062,54.346062,77.384033,69.384033
46.230957,54.230957,76.936897,68.936897
46.255997,54.255997,76.555687,68.555687
46.315914,54.315914,76.065285,68.065285
47.099567,55.099567,75.609581,67.609581
49.618473,57.618473,74.97747,66.97747
